record_id,machine_id,production_line,batch_id,shift,product_type,ambient_temperature,humidity,air_pressure,ambient_vibration,motor_temperature,spindle_speed,motor_current,torque,vibration,acoustic_level,bearing_temperature,process_temperature,hydraulic_pressure,flow_rate,coolant_temperature,material_feed_rate,feed_pressure,cycle_time,throughput_rate,production_volume,machine_utilization,resource_utilization,operator_load,power_consumption,energy_per_unit,defect_rate,quality_score,first_pass_yield,fault_event_count,downtime_minutes,maintenance_frequency,production_cost_per_unit,resource_efficiency,production_efficiency,energy_saving_pct,downtime_reduction_pct,cost_reduction_pct,benefit_score,operation_mode
4324,M18,Line_C,B0785,Afternoon,Product_A,23.070621463767328,79.00815748556414,,0.5335146201720842,,2692.8173245113394,25.00410126698916,48.61573322722005,0.867266208731506,76.8786566297376,61.81800156427223,73.9972734992185,174.67898878922435,61.52633067858303,22.70398614450079,69.21490156669783,74.86687342219463,32.605462384597125,105.89869610285014,111.47466449172917,69.32482473774427,86.8940873670717,40.16763485224837,20.032123095065682,18.087900837191228,4.335340757187803,87.28972022691632,91.92024573113878,2,21.400787837542023,1.8082749070974091,8.048739758423455,99.0,99.0,7.670578315004674,51.38306680122112,33.88360139444826,67.93448561786461,Balanced_Production
4325,M07,Line_B,B0219,Morning,Product_C,21.50944427913333,56.82757571253959,101.4956776503762,0.2816546498749618,59.88777337215109,3148.266111137296,25.601709784452762,52.06322443962675,1.3912535773617454,75.98695803683876,73.64739786280937,75.59864902353587,155.35847986100217,68.26941266290765,19.750597706633727,79.79339723033902,88.04226107602796,37.34147750997241,122.79126415557495,117.18752393656194,74.44139365100982,84.75049104278713,65.52996871277999,21.244418601681588,18.038362808052863,4.754732526952963,83.7771286477981,90.47699871610769,2,19.596157413167827,2.0311442969827547,8.62346446158159,99.0,99.0,2.3516055139669096,53.00390715911293,22.543073073521033,65.51115668164137,Balanced_Production
4326,M12,Line_E,B0798,Night,Product_D,23.510524188009192,83.07162551413597,96.69234971679312,0.20339003270369907,,2431.301603964975,22.349393353303977,51.305201137385815,1.2639780279837334,71.86917067685701,70.17209575966237,79.20253979154546,135.77836802337083,62.143483513593715,24.216626190246807,69.56044951801931,75.2691419985692,29.132808958975524,114.71004721241884,100.98913316411848,71.23720456698284,87.79053852603236,65.05766197414147,18.204002962800995,17.822808983519796,3.9256822144338703,85.89902997645076,93.69995096868486,2,29.927679101718056,2.1157312137087665,9.113683459345095,99.0,99.0,8.635776022434525,53.20273053311587,25.57259476047744,67.27400235852276,Balanced_Production
4327,M02,Line_B,B0761,Afternoon,Product_B,25.61969493486434,35.133031168626204,100.15325579016638,0.22821028215222303,52.409227925459845,2412.950366861701,22.086131088163473,52.181374809936365,1.3866895209665149,77.67536669005581,62.870011876644845,73.93423452812667,133.056465030729,65.72248661891032,23.6249298192215,93.27365899456498,84.40732760915955,35.98640030067305,98.21807520359866,84.73801206659041,70.21930712507465,86.2448736145276,44.82862037395862,17.49018170053447,20.0,3.74235828844145,89.52854964764157,93.21112289516974,2,19.2831410388427,2.2548548493464247,8.56850427534445,99.0,99.0,2.2400504233582685,47.256445417630275,27.190709006444163,66.61618007637902,Energy_Efficient
4328,M20,Line_B,B0584,Morning,Product_B,21.973256858419372,44.30450689634962,100.2524066772985,0.3562539136455803,61.199311645746036,2837.388945675182,27.494176893142413,,1.253221450507676,62.75693728148974,77.80272998607634,85.63601783441311,148.41297900875398,72.9477527700108,20.55362689456643,94.63284431183064,83.97501089217674,33.56271049774347,115.2291096529028,107.91938831178886,69.4427748478481,80.79449613961276,79.83439403921956,17.62202539678359,16.282128770276177,3.9704106651563276,86.50850369891288,93.24556230991874,3,26.181067691104,2.209106383540675,7.837250326583879,99.0,99.0,4.5958801049213225,40.64028585404395,26.223209258166158,65.65686703070259,Balanced_Production
4329,M18,Line_E,B0293,Morning,Product_D,26.856461871678793,59.61194885672617,99.92587954521188,0.41972657350461207,58.86295709960302,2180.8101847862367,25.235496099190698,48.929840041628545,1.980295552332537,74.03247318532902,79.00371682075925,76.31075872018705,150.5744873377618,57.23397467702603,19.55248113006086,75.01999094136237,,28.28426052766166,102.05223688673746,100.48388172015517,71.37280250248216,81.10440962477344,59.784899150305066,17.71299148196622,17.442627689147844,3.3619966107919765,89.1267807900499,93.96646524050915,4,32.36144471588082,3.2632233402170456,8.119733310888103,99.0,99.0,2.0,39.92683536736518,29.381197504793302,66.05188829262026,Energy_Efficient
4330,M06,Line_A,B0901,Morning,Product_C,20.95760920735226,44.32549449502299,100.67025528106242,0.3875159586660813,57.49884812418035,2944.9622290298344,29.058907804900095,58.69742113464927,1.3608109171139524,75.32707045886121,71.79860159302078,78.40215899751142,157.7798756618594,71.32896011870612,25.264552479101884,50.65833393824509,67.12195192630477,34.830625017286586,119.20154700905564,100.68723904237824,72.02061569974079,84.1980119967103,86.04173303107592,20.46510352015115,20.0,5.397541165377854,85.58807165356095,89.52968668846052,3,23.97087993500195,3.0140343224515345,8.37037980030497,98.37899270616528,99.0,2.0,45.152880917902515,27.141548732076295,65.3622767010075,Balanced_Production
4331,M10,Line_C,B0410,Afternoon,Product_C,27.42778532864999,78.70711777096069,106.0,0.3417140835977274,54.418617315463194,2501.391409991649,21.972344323780188,49.26093819229553,1.4350820441983259,79.9898205286488,63.951612963569445,85.77572851687103,180.36764047798403,58.30481040775804,24.640605156928522,72.99709468155828,80.42742995718909,35.50838812829865,109.55787817818641,104.22042528229834,60.526481071838205,77.69021897966537,58.682806743623225,18.26822273977257,17.570926510288558,3.3033259791248195,90.10239635114108,94.5232556562641,3,24.855817060260367,2.3662687239814724,8.114117022297291,99.0,99.0,2.0,44.9394084607007,31.03582249113988,66.89920490307188,Energy_Efficient
4332,M20,Line_D,B0198,Morning,Product_C,24.852250837759193,43.24430450320908,101.05663134831758,0.5265508000905796,58.04189189442532,3342.574762588129,24.434056045140526,59.01922102020896,1.5551294458066547,85.03778738550487,63.481361757505496,84.36875742252874,140.39391915564116,74.81781107446413,24.30049573721837,77.68302441162592,73.07995705454792,33.06704162969876,124.86578174128937,141.2546952018886,73.00632975648489,86.74697310260142,69.45349856197723,21.808807682103797,15.08073284390191,4.373785868337366,84.55506110665071,92.68019698745289,3,22.140354499539367,2.9513635658271964,7.563147457716308,99.0,99.0,7.951090929219492,56.18269363991253,26.018413266472724,67.19790133402307,Precision_Quality
4333,M15,Line_E,B0080,Morning,Product_A,23.058992257344816,,97.9318405106936,0.3476015071760081,54.69110433872087,2808.992330272101,22.749353381774913,51.04498587236717,0.8848464502537444,75.22741712920543,72.041366575664,85.17194542688208,135.04139047382168,67.87123782022938,24.707760403667002,64.41347188511794,71.38552117642652,36.869451658777784,105.8862448766345,96.93723527582888,71.35861524391281,84.72009629891194,58.090118722089954,19.91691239755007,20.0,3.8346897621478093,86.7874267478063,94.5680453982823,2,20.712210747291415,2.634497660101824,8.389413016501702,99.0,99.0,2.0,59.897910174891415,30.393910541636572,67.63339970583634,Energy_Efficient
4334,M05,Line_A,B0385,Morning,Product_A,25.72831251297064,47.26793294440295,102.65422322412873,0.3230790525880942,52.04158672385367,2810.513630402381,26.897789594128614,61.19736463704821,0.840479883780128,71.09883631671265,71.5466217105173,83.42766042739541,135.15847888484512,67.71668688474067,19.98612789431607,76.4417029708759,60.721235824634476,37.5584278101506,102.45153899326394,94.75572206746003,71.64964404012687,80.20543773075018,59.52233766091327,20.355403742038007,20.0,4.901067361307145,85.87803329827037,91.55653414154884,1,16.456607134580345,1.6386734010495636,8.485646931043828,99.0,99.0,2.0,61.48678333514681,23.965476846657534,66.85586608086854,Balanced_Production
4335,M20,Line_B,B0137,Night,Product_C,29.629361779640412,33.40063543972603,103.15891785874581,0.39330997348850644,56.285025771077386,3039.2976455450093,26.377226716124678,48.79839789008572,1.298192119589741,76.42459584087861,67.58970080537804,82.72341426732754,136.78967525160462,66.84251354883172,23.48369140657695,96.01538702899904,83.2324544494924,35.901792846391245,112.1740805385709,122.9482744368193,66.5696034665605,79.48913652263218,44.846405530940245,19.769816412585623,15.96146882398519,4.447880681296845,87.32124216538703,92.16966804292107,2,19.04570551531732,2.1101121738623667,7.9689659728105475,99.0,99.0,3.693219000466646,49.022783746935644,21.49962009943853,65.97995720945798,Balanced_Production
4336,M03,Line_A,B0213,Afternoon,Product_B,28.190135362202863,53.382105391824616,102.74223818602835,0.2826742635451006,51.6103401661867,2507.5012723898185,24.114915753987617,46.13768089458559,1.4884904937139318,78.25783889629551,72.07960710490183,72.12321127448153,145.70283664991453,65.54009698108685,19.78766816769619,49.51590885864367,73.83450683780686,34.79732851536373,106.47121846224593,118.05464652000317,67.65524466217303,87.44931286244315,78.32128622655011,18.72120818146284,15.417400967799802,3.6189230580326806,88.005172524175,92.78358555675955,3,28.429144909340327,2.4953268165354725,7.520892520792572,99.0,99.0,5.929747284187718,38.08048122160668,26.353033644724047,65.87907367803258,Energy_Efficient
4337,M05,Line_E,B0839,Night,Product_B,25.66616624836575,51.13208835457783,99.75060947751807,0.15576964626468018,55.86008482508208,2600.9131273139,16.859398730615133,,1.2629681749254802,71.87187716607924,71.72586470797539,74.48923059784853,149.93444106169966,65.91418442171492,20.91419235927588,67.68784851766384,79.86992429692963,35.723949885980005,105.41946814180208,117.74485600734376,68.04999838167714,82.76183018499218,36.40107718282749,16.5378217146794,13.43349826920165,3.1640004759356097,89.56910672032475,92.87003267827303,3,25.75370826423399,2.475749564670588,7.323005986087154,99.0,99.0,9.78907576263365,44.51195509210735,32.58338133818957,67.93830284324129,Balanced_Production
4338,M08,Line_B,B0619,Morning,Product_A,27.495356355759377,59.387340234770434,103.64971019665725,0.3597626228136127,61.130117229133646,2407.107226988308,18.12017784324402,50.69046179191016,1.3615744331103643,64.81717596574448,75.64667504200435,88.51385376740176,139.80194382977783,58.7416321837478,22.678246703098857,72.82683158977808,79.56283704610985,37.083656273160805,101.14849150186586,113.37477215196105,63.572706105113014,82.25313054916721,53.896395835319225,17.52311107556006,15.876112177339179,4.848590000377071,87.1843796043208,90.30429901921863,3,25.933584089408598,2.8660012240556902,7.807209008081344,97.70520689586239,99.0,8.338061374650449,44.458226689689056,34.20595700381291,67.11904712547832,Energy_Efficient
4339,M08,Line_A,B0960,Morning,Product_D,23.144885082406123,64.24838135209389,102.49183785319994,0.4061404853136942,52.013415389589284,2188.068058297259,22.883877150114067,54.11159024083169,1.0377101947383067,74.66228328145449,72.55130101610966,72.93679496991794,149.4017006870855,60.440463482391834,19.875107455318386,80.23284133465586,83.56825170334054,33.3240874457954,104.78744123046488,89.54990865626267,71.28002625802807,75.0845022521867,57.608255616493565,17.336748211912333,19.575918934329295,2.901559554970572,91.16000565389373,94.23194009739429,2,19.1656270305741,2.414214765989927,7.992438514491656,99.0,99.0,5.6081753552611335,50.236499845793354,29.77352436238202,67.98650177119539,Balanced_Production
4340,M08,Line_D,B0207,Morning,Product_D,22.484384313239584,46.961914881550825,102.90949758463249,0.3224221179600795,51.4732024179584,2432.739503622194,26.54659146400644,58.7880950437943,1.3197172751674553,64.52395287348335,65.59652844984576,82.77595458002688,190.0,63.84952964379587,21.81232096215866,79.06406880679656,73.86975323795696,32.79764959386976,104.1844407190905,97.07019088166533,69.13641193948922,90.55039561696444,64.92545688625285,17.96998748822148,19.09896814860981,3.309457192249119,92.45411692438739,94.5587816899454,1,15.897457338899658,1.0985599142556972,7.817736881173408,99.0,99.0,2.0,60.163841342972724,30.39699423108272,68.7379485969336,Balanced_Production
4341,M12,Line_C,B0664,Night,Product_B,26.77808064505713,64.44816538546564,102.24394271589472,0.3904242103920792,63.45104667515103,2178.5665337494834,24.940738219255167,,1.3814896386782618,80.60980058255694,69.53399999440835,93.22197272071983,145.26273082849724,57.041077774804315,25.246787855332954,97.07044093416499,74.54177838661737,37.940155573141226,100.44174950607876,108.57033380121914,67.71879514561262,87.51339530251065,72.86876549108686,19.21455268894507,17.510540033338128,4.2933252718715,86.97898900605672,92.72434812206447,4,39.724437261464146,2.9883460885733273,8.813172289139775,99.0,99.0,4.089631907215416,31.851457953709218,23.756063957683804,64.5773449376535,Energy_Efficient
4342,M08,Line_C,B0133,Morning,Product_C,25.260935346364942,55.485644286788805,103.33364226434882,0.3228669380141025,54.1468115296111,2304.839853993738,21.909617584402675,55.40681113779296,1.4030791553208346,73.73323021119981,64.18320345275542,80.73720217581703,95.11382048295405,60.38623383404783,25.226410348568322,,88.17865181793827,30.193809039819822,98.274057980337,108.22564070541029,68.37061577772016,80.55751963618083,48.72945387506293,17.121783166152785,15.35142847633454,3.8316025978900647,85.36817681207862,92.445721102925,4,26.817471736481046,2.893776515283142,7.903483902976799,99.0,94.41857472920435,12.577606329880282,39.06482424940355,27.459920089610296,65.4187433173776,Energy_Efficient
4343,M11,Line_E,B0947,Afternoon,Product_A,23.571600323060153,45.65975698339871,101.5168940564802,0.28666872434540847,,2920.665214959409,26.919051881039167,57.597912548710156,1.0479758275349491,62.98384653970147,71.48397754256882,76.81466542244793,144.6543113240817,69.86467562207085,23.787826707147058,85.19078551130436,86.4641092029187,31.33379359353947,116.4671143448131,102.86392001618255,64.16498187342805,83.47757231696474,65.00141797127561,20.641347443907776,20.0,2.870305736714584,90.78354011011135,93.992030083646,1,21.209570409826142,2.6115734817692946,8.574459983862514,99.0,99.0,2.0,57.17983133667357,28.600814423009282,67.93749914492653,Balanced_Production
4344,M14,Line_B,B0166,Morning,Product_B,27.081389134059144,47.37807838780832,102.07403126482852,0.29225989730802276,52.07405380336123,2788.114718101686,27.29858575348491,60.19088563944051,1.105426283355151,73.22381057875756,71.53471281183401,83.32195157013457,139.1100415871449,67.43569986050471,24.433528699046505,69.02932347711935,76.7994264673654,32.593230023974115,117.57282188754527,111.92063957179185,71.67674550828715,92.66347744295872,65.6168798943177,19.782081892285483,17.414174782874106,4.882381156418672,85.71379686440623,91.64702126705365,1,19.870407059221,2.0231952197799266,8.456954759023244,99.0,99.0,9.192528462902375,49.93403381592986,31.019860737966265,67.42798015338943,Precision_Quality
4345,M08,Line_B,B0503,Afternoon,Product_B,24.640301002824568,55.25394587259499,100.48069725487397,0.2808771304956661,45.382691610496806,2248.1315737536274,23.15790652880205,58.41899481251578,1.3015943761705606,67.82699649200143,74.12679199914363,72.61116181907862,154.04488851047148,58.67589350458331,21.174355413653323,87.977473302322,80.03209124597572,39.404799113295745,103.50574728566866,111.50328635762914,73.97923371036613,84.73532022812664,52.72152351091237,18.023484609286953,16.103622649595188,3.9424826694595883,88.99507839857553,92.72610988087993,1,15.952113872934772,2.2097970363408126,7.917266939106758,99.0,99.0,5.846587004835541,60.01808234204657,31.94646728381202,68.67501351149551,Precision_Quality
4346,M10,Line_C,B0925,Morning,Product_C,28.610047497134488,59.91962137936312,100.43557677870609,0.15372714475358729,67.12401656746691,3377.350308757706,27.961081208266766,56.676250562688566,1.7067227354188461,71.81720760798879,72.5605696146541,83.65271805635942,126.38771011199353,75.0,20.31375623337133,54.5389533268145,76.21955285160072,31.342550570745995,127.82710129752158,108.47722207207235,72.99760699775494,85.45629305351048,66.13152571690146,22.427585451792915,20.0,3.7915615963650495,87.96939065106069,94.67404461818363,3,20.67274846141674,2.7999399025966465,8.772632008370143,99.0,99.0,2.2853767879166718,53.77262975442523,26.560125543942505,66.95586896109104,Precision_Quality
4347,M07,Line_A,B0430,Afternoon,Product_B,17.73243862386951,53.67229423351105,104.8274217824011,0.4107725224296101,55.919090667235274,2571.967726142082,25.1592397460768,62.66193702639231,1.5703720980232256,67.65142779015589,71.5315948095265,83.07064836279432,153.06900564900897,63.28229673199807,19.907384173135323,94.20698812220566,78.6343359799417,30.733247424003626,106.86322611041409,101.93992827764747,79.04835443840597,88.81647297254358,56.61701985909061,20.21358687519711,19.82601672812506,4.268952165058311,87.37621293930648,90.9911718166581,3,26.197544860786714,2.2749368231253744,8.638574085037817,99.0,99.0,3.8289602092387955,45.62925530204556,30.187767003734017,66.4579499434838,Balanced_Production
4348,M17,Line_B,B0180,Night,Product_B,22.881679037662508,52.40117874115616,100.18515594192058,0.19782842554356397,50.88977882812409,2768.3658262423314,30.396561595432708,44.6944728087951,1.4512186423754356,70.74479104245621,70.28940050204913,67.00178449068954,150.97058528337143,66.60380038592332,23.492904809323132,87.63155043815281,95.72526998434184,33.19115528117943,114.92176262135945,118.94628065975117,60.033218490021504,86.93082721358762,90.8031968990783,19.828565264205835,16.620388261611918,3.9848872580857755,88.23248774159333,94.39372095634579,1,16.706444993075774,1.8279504335469245,7.66667568636179,99.0,99.0,9.354644354468146,55.95128520155762,29.319164713721726,68.47278594365154,Balanced_Production
4349,M04,Line_D,B0121,Afternoon,Product_A,27.455182096346533,46.43906851164314,100.64384526817642,0.6316621212710662,59.93869912823691,3424.2014494524974,25.89893315225822,52.03081324585164,1.6899171624943705,85.8346628515462,69.73606081876311,77.1885742900566,104.99408106274005,75.0,25.33171906303088,85.90681521788076,88.2684446823228,29.809650475046993,116.87814487481019,121.42146576977356,77.94427409221842,88.89984780023843,95.0,22.316583857665748,18.422039521400247,5.07660254226888,85.94443577269641,90.2715981630621,1,26.671526806875598,1.9976472617361511,8.359437721936134,99.0,99.0,6.820795714867136,48.52997946835677,29.73514020646339,66.81152227371855,Balanced_Production
4350,M13,Line_D,B0174,Afternoon,Product_A,29.787493245355233,55.67328919984517,100.52698964846195,0.11969287817740248,56.96237166656311,2610.4073691984527,21.795664982557586,51.91843096594968,1.659224818950314,70.42501336706862,76.16450498905593,76.71337198948673,,62.2166927877284,25.307141806489394,81.06749730320011,81.95590777930073,37.60137634707776,108.07648986284266,92.15536785819265,65.81227544327047,79.35399906173718,61.892362312989746,19.38626421162499,20.0,3.555237637866719,88.38814754899933,93.44574996315589,3,24.23781427824254,2.674021075889038,8.477375530860714,99.0,99.0,2.0,42.19806185366892,30.134526032931603,66.17445313963593,Energy_Efficient
4351,M04,Line_B,B0331,Afternoon,Product_D,28.74752313870632,,101.94283447131296,0.2937447447125517,55.46287658036771,2356.7007606015413,17.823444654325826,49.190798710090164,1.1530415376667948,65.1124938798313,72.12907558386331,83.3316071381834,157.41312127771283,64.75890962222839,22.532145084394017,98.3129580580212,93.84627643993879,32.55548185293139,111.05012685013324,98.34413995423247,74.39252820329185,84.23684039945732,56.5199410571359,16.74566316406176,16.826177634382482,4.293446801205042,87.74390228058833,92.82180305981679,2,15.47900377644226,2.058003607601815,7.665336765442301,99.0,99.0,7.959268207040488,58.25202123802417,30.059834513776245,68.39518706223298,High_Throughput
4352,M05,Line_B,B0068,Night,Product_A,22.474539908107793,76.26978475426588,98.22678059037031,0.5935477590596715,56.78392171607678,1923.0259802635042,17.26024311583035,63.46201000379723,1.4767830548503567,65.61049199779276,76.98739070965671,82.17119126507039,142.48071580517552,59.91857444403853,24.756505527326546,84.44164401205676,83.8518761941798,26.375993397371026,101.31170156530528,83.71328470225774,62.543217144716024,90.0915512372167,45.13580975982705,15.659380609533876,18.91835137066353,4.161176635818853,90.04675817040301,91.4783833485096,2,21.012775532495482,2.6878755947089816,7.737638242639604,99.0,99.0,3.100828851224957,56.155575367746934,28.440514046231304,67.72190863865492,Energy_Efficient
4353,M04,Line_C,B0699,Morning,Product_A,28.555795596122437,44.3699302396123,99.62310599231937,0.3186303627705976,61.062664475971616,2689.9451091766414,23.61113339895846,51.183259787481916,1.4219833846542498,79.5224782100681,73.21403033204756,83.2291587277419,144.37094507934918,70.08090521104528,22.70786924116049,77.46740504687526,71.1311618963082,32.62453175482672,117.3517135804557,116.30224936004952,70.07145964920713,86.90280660626857,61.628364551573355,19.231418367283762,16.628270034150862,3.4299703460212427,89.03445749405178,93.88738283349974,0,17.199541327908367,1.7202245700461611,8.45452203429661,99.0,99.0,5.930458940419509,54.799826294983205,27.88472897209107,67.86598572214828,Precision_Quality
4354,M18,Line_E,B0138,Morning,Product_B,18.701140451198743,69.08684976375287,100.83943454996805,0.263188098322692,52.24024177070562,2704.778267462462,22.794250460152433,49.100088308148095,1.2943284411217992,72.31860527927448,72.46375723519657,81.06505294864968,153.86736726196193,60.13647925325465,21.099174847682175,88.26749534193632,72.85789660280234,30.182720327713547,111.11885933689292,116.26436893122879,66.70234912206277,79.53689224186832,70.50339229449344,19.319898237074476,16.673032263355466,3.0650299619325967,87.6788254517603,95.38087206635026,3,23.07112796507105,2.8705267661741733,8.004162532363418,99.0,99.0,5.197493535535771,46.932826452037084,31.36539593239099,67.15643329756452,Balanced_Production
4355,M06,Line_C,B0866,Afternoon,Product_B,21.556103920076204,63.03341604259535,101.45047937378418,0.19078973066065347,64.51020003568135,3279.940439383328,30.144465481452038,49.259740831477565,1.325147799599188,76.94665201071288,68.26489787580655,82.13500143673244,108.58149526890234,75.0,24.14333266296274,68.66522907322138,70.70804926542802,29.73524594435553,114.96650740639261,97.63722839039694,75.15872179688573,83.19403377201053,55.76048007510454,22.16006163281721,20.0,3.7094425071721804,88.40798960694443,93.76061560080667,2,17.094465013610574,2.778381307428749,7.395774176214931,99.0,99.0,3.2265388507387582,55.8948600849699,26.38637422208936,67.315936152139,Precision_Quality
4356,M02,Line_E,B0900,Afternoon,Product_B,23.673076915517424,53.49827487248185,98.71762368790162,0.35883285266640097,50.71057054003796,3339.2532414294024,24.295605570181486,42.4798939207885,1.3266351743953702,69.83609338395594,61.20903342098386,75.22363658773688,161.7904461246195,75.0,20.4092423317894,101.43390360433382,87.67990468416174,33.71857174401711,116.49384041498962,131.7631126756366,73.50444327578062,86.3083188450583,67.3019732536719,19.823522066297365,15.470444354653676,3.80054020336756,85.12853765143245,93.91841606461281,1,16.251574807236107,2.2699448012281023,7.472682508927523,99.0,99.0,10.725231845133305,59.85572856989464,32.36960754181749,68.71709211567462,High_Throughput
4357,M11,Line_D,B0308,Night,Product_B,25.952591181429394,75.69531125486027,102.13805253767498,0.22238591407437158,57.01894992316637,3398.0300397341734,26.06571398439659,45.20775357185606,1.5067999155521243,81.30033046766185,72.43928405841211,85.89308528722937,146.07434020690428,75.0,21.099263049754306,79.50004434483452,79.96740288105372,28.26170131754354,128.5343228014289,108.0277800739118,65.09198610465761,82.70640393151194,88.62732076666398,21.708186982032245,19.875466247395412,3.8154697815775664,87.2479465617796,92.04702806286846,2,23.186811588494823,2.9850356142456884,8.341702388913728,99.0,99.0,2.0,48.64264639398617,28.301187192176762,66.32983245153872,Balanced_Production
4358,M14,Line_E,B0330,Afternoon,Product_A,21.360089300833884,53.75324159847856,,0.34754815329166666,57.095380158142554,3098.380992700696,19.381901615498165,44.20087757051008,1.1540118840820552,69.03781226690046,71.80262583103605,73.61122428535054,131.93372745356362,68.23506098115108,18.378515501133624,55.25413930408443,64.9044047296163,34.26500625546728,114.41811452457439,96.50336085064791,67.19291770097685,80.60171369949872,70.21318833094146,21.009754602178802,20.0,2.6713577668210284,89.88600650106903,94.62221905072333,4,30.25564401744434,3.803036666749216,8.486492700742296,99.0,99.0,3.444157011675421,45.8728408617377,28.512185103120682,66.9175603818925,Energy_Efficient
4359,M05,Line_C,B0993,Afternoon,Product_A,24.058132890717772,57.77507739790223,101.49800799415762,0.4709257912443813,53.93720533270231,2404.7633326278556,14.314012594310352,53.37896209806503,1.417948514390007,74.34881128916747,70.64905900526733,84.19805411905767,171.13021519853467,67.39526486693502,23.215706853381633,59.42651464427304,72.68938742362124,38.346777425426126,107.41086261441919,116.75566644987805,73.11766907796122,88.40205176870123,57.018645560362714,18.350995930998252,15.78333834031759,3.822623041281357,87.19780092544646,93.08249873092731,1,12.942020452643726,2.484443492543292,7.166563240853609,99.0,99.0,9.289435911907939,62.92576243748243,25.793219457378914,68.53237971229332,High_Throughput
4360,M06,Line_B,B0238,Morning,Product_A,28.860567730534953,50.843420617097905,103.51764066310233,0.2973125824397946,64.03242249436482,2811.934217563458,25.82619117168009,47.056356306697666,1.411125363033443,70.50445471236297,68.63300869695416,88.6691775961343,156.59155173057852,73.86239837565554,23.405262361883043,92.92841086079952,80.54685461333662,31.81913364894401,114.81687903598541,106.15488640789103,58.115184903090444,90.03285524799975,60.86081875041806,20.127037780345674,19.13048318511018,5.256915023617243,85.43651831925777,92.00431966076258,4,27.887700106035503,2.437897304019036,8.168141688288019,99.0,99.0,2.0,39.898531505827584,30.606301721565693,65.36952663774191,Energy_Efficient
4361,M10,Line_E,B0530,Afternoon,Product_B,20.740121194196117,62.27869162700222,101.68734228614768,0.44288632104615794,61.47566480618576,2163.8916821204202,28.866910367394212,56.26005609791426,1.3307930181944414,62.447511100112884,71.05605991006195,,159.507894989003,60.082247745224024,23.234743838870937,80.06195657822995,71.18783288742512,37.931412523142995,94.56797302092434,85.46969214617138,66.76412311652727,81.67835822775628,64.89748838238975,19.256542805454174,20.0,3.8470732261284475,88.17839943229029,92.87533862668124,0,11.178583031277213,1.5550934864023511,7.704064632372779,99.0,97.6708490576624,2.0,69.33206378599823,30.539555317681145,68.41363904054825,Energy_Efficient
4362,M08,Line_C,B0076,Afternoon,Product_D,20.489229836019312,54.9551972671685,102.47744934037371,0.3274150171946021,61.65802523442664,2978.234152427288,26.60461765969596,55.971907395408586,1.596154785530679,74.96119070484133,69.10911619247653,74.48618024388318,163.0578014658057,65.21743404760994,25.764646738461472,84.26131149347705,83.11162043180227,25.611175481718384,121.18533168601253,112.37313836059222,67.30528312510862,76.60242841096344,69.90044508875818,21.093185277799744,18.895365511543474,4.788939930112683,83.3603159420209,91.95056302171726,5,28.7811524059426,3.31277699817713,8.755149016374709,99.0,99.0,3.2844690505859853,33.05618864025173,26.408961238761503,64.10359684283739,Energy_Efficient
4363,M14,Line_D,B0947,Afternoon,Product_A,21.9718117037456,45.03233861528902,98.96919724868566,0.5358205694070248,54.502228506887775,3272.293658702006,27.352551410806413,62.100043443233844,1.1848266318159777,68.72929762246741,67.19750054954478,75.77464793394799,136.61291369555457,71.48325812619358,,72.21565121075811,81.91524553875472,30.382509231325916,120.75083884001269,135.23583541292857,70.1192584612125,83.77776484489115,59.867535082544585,21.369516246026716,15.757920851091844,3.2833441674539143,90.54509806845836,92.62273715640399,2,16.655588416841166,2.5033972734415637,8.17636579773669,99.0,99.0,6.303847718069546,55.205949014810436,31.785925899127204,68.55706773392006,High_Throughput
4364,M03,Line_E,B0151,Morning,Product_C,32.14056100943929,59.351218933355746,98.02368649568238,0.4636529850329812,58.07511176942273,3395.3531400182874,24.873717966720047,52.97638723240267,1.1497601539545883,79.88544803138176,76.10105610703914,78.19929099553501,137.74450661092408,75.0,15.290347479352336,87.78618627808915,77.18836945520157,24.635475516740076,133.72555966793738,146.9296649368125,71.61479683965989,92.22672746623466,62.42877888289645,22.814315033981796,15.106585540016178,2.8272587603466346,92.56026799928902,93.88454800900489,3,19.15916990575373,2.3128235863216933,8.175497671585198,99.0,99.0,5.312907047757798,50.96912407100983,28.32654586835275,68.12646100134094,High_Throughput
4365,M12,Line_D,B0620,Night,Product_C,25.841470512807707,72.4424623491959,103.15490713543868,0.5285070500493353,63.140333387908704,3095.213715111376,24.86563368810776,51.75871336572063,1.091271195184324,72.96602446246645,71.53004914968672,82.98239625531188,151.09808555505074,67.79900552465891,25.325009995618487,70.25221341752773,81.37739840592519,32.75678723205891,111.17260660910074,108.17948778912809,73.69086492741152,89.9067846852342,78.92308849417545,21.45389085533233,19.494479315577127,4.848855361519051,85.54521312567124,91.91946767711403,1,18.253933128674458,1.556406113746081,8.512376451933397,99.0,99.0,5.151817445763088,57.696945719651964,29.351750515992173,67.41205547563699,Balanced_Production
